IDCLIENTE,SEGMENTO,EDAD,PRODUCTO
494020,A3,46 A 65 AÑOS,CTA
211774,A3,46 A 65 AÑOS,CTA
461807,P2,EMPRESA,CTA
360919,A3,46 A 65 AÑOS,CTA
1240394,A2,36 A 45 AÑOS,CTA
642874,A2,MAYORES A 65 AÑOS,CTA
4676887,A3,46 A 65 AÑOS,CTA
1447803,P2,EMPRESA,CTA
632082,A3,MAYORES A 65 AÑOS,CTA
3066237,A3,46 A 65 AÑOS,CTA
3686969,A2,MAYORES A 65 AÑOS,CTA
3832127,A2,46 A 65 AÑOS,CTA
3990592,E1,EMPRESA,CTA
599202,A2,MAYORES A 65 AÑOS,CTA
817549,A3,MAYORES A 65 AÑOS,CTA
1311218,A3,46 A 65 AÑOS,CTA
1452981,A3,46 A 65 AÑOS,CTA
3586181,A3,MAYORES A 65 AÑOS,CTA
469314,P2,EMPRESA,CTA
3398833,A2,46 A 65 AÑOS,CTA
4606541,P2,EMPRESA,CTA
1588768,A3,36 A 45 AÑOS,CTA
4374389,P1,EMPRESA,CTA
220518,A3,MAYORES A 65 AÑOS,CTA
1702907,A3,46 A 65 AÑOS,CTA
4423845,A2,46 A 65 AÑOS,CTA
187062,A3,MAYORES A 65 AÑOS,CTA
3115317,A1,MAYORES A 65 AÑOS,CTA
18029,A3,46 A 65 AÑOS,CTA
697979,A3,46 A 65 AÑOS,CTA
602264,A2,46 A 65 AÑOS,CTA
540590,A3,MAYORES A 65 AÑOS,CTA
4513139,A3,23 A 30 AÑOS,CTA
588937,B1,EMPRESA,CTA
4705321,A3,MAYORES A 65 AÑOS,CTA
609241,A3,MAYORES A 65 AÑOS,CTA
675111,B1,EMPRESA,CTA
2129326,A3,36 A 45 AÑOS,CTA
2655429,A2,MAYORES A 65 AÑOS,CTA
420801,A3,MAYORES A 65 AÑOS,CTA
295245,A1,46 A 65 AÑOS,CTA
801976,B1,EMPRESA,CTA
4445576,P1,EMPRESA,CTA
4661121,A3,23 A 30 AÑOS,CTA
46118,A3,MAYORES A 65 AÑOS,CTA
3841364,A2,MAYORES A 65 AÑOS,CTA
329815,A3,46 A 65 AÑOS,CTA
987283,A3,46 A 65 AÑOS,CTA
1054612,A3,36 A 45 AÑOS,CTA
2712212,A3,MAYORES A 65 AÑOS,CTA
945269,B1,EMPRESA,CTA
86890,A3,MAYORES A 65 AÑOS,CTA
1922862,A3,46 A 65 AÑOS,CTA
4497014,A3,31 A 35 AÑOS,CTA
26439,A3,MAYORES A 65 AÑOS,CTA
4292651,B1,EMPRESA,CTA
3907923,A3,MAYORES A 65 AÑOS,CTA
371244,A3,46 A 65 AÑOS,CTA
590662,E2,EMPRESA,CTA
871382,A3,46 A 65 AÑOS,CTA
4481624,A3,46 A 65 AÑOS,CTA
773927,A3,MAYORES A 65 AÑOS,CTA
3020752,A3,MAYORES A 65 AÑOS,CTA
3207257,A2,MAYORES A 65 AÑOS,CTA
702197,A3,MAYORES A 65 AÑOS,CTA
1254211,A3,36 A 45 AÑOS,CTA
124029,B1,EMPRESA,CTA
314156,A3,46 A 65 AÑOS,CTA
2804035,B1,EMPRESA,CTA
1283094,A3,46 A 65 AÑOS,CTA
762363,A2,MAYORES A 65 AÑOS,CTA
30409,A3,MAYORES A 65 AÑOS,CTA
1406384,A3,36 A 45 AÑOS,CTA
3016218,A3,46 A 65 AÑOS,CTA
329853,A2,MAYORES A 65 AÑOS,CTA
3186132,A1,46 A 65 AÑOS,CTA
497342,A3,MAYORES A 65 AÑOS,CTA
2755421,A2,46 A 65 AÑOS,CTA
96100,A3,MAYORES A 65 AÑOS,CTA
3517031,B1,EMPRESA,CTA
998943,A3,46 A 65 AÑOS,CTA
4708487,A3,18 A 22 AÑOS,CTA
1905387,A3,MAYORES A 65 AÑOS,CTA
3582874,A3,36 A 45 AÑOS,CTA
1835310,E2,EMPRESA,CTA
3012613,A1,46 A 65 AÑOS,CTA
164663,A3,46 A 65 AÑOS,CTA
3318169,P2,EMPRESA,CTA
259801,A3,MAYORES A 65 AÑOS,CTA
1052357,A3,MAYORES A 65 AÑOS,CTA
600446,P2,EMPRESA,CTA
3959322,P2,EMPRESA,CTA
4482079,A3,46 A 65 AÑOS,CTA
2946869,A3,MAYORES A 65 AÑOS,CTA
512494,B1,EMPRESA,CTA
1386073,A3,46 A 65 AÑOS,CTA
4681882,B1,EMPRESA,CTA
1075754,A3,36 A 45 AÑOS,CTA
703869,P2,EMPRESA,CTA
1620583,B1,EMPRESA,CTA
159009,A3,MAYORES A 65 AÑOS,CTA
2835161,A2,46 A 65 AÑOS,CTA
1176492,P1,EMPRESA,CTA
2517143,A3,23 A 30 AÑOS,CTA
997975,B1,EMPRESA,CTA
4478047,P2,EMPRESA,CTA
1284088,A3,46 A 65 AÑOS,CTA
3810957,P2,EMPRESA,CTA
4640988,A3,23 A 30 AÑOS,CTA
96677,A3,36 A 45 AÑOS,CTA
22562,A3,46 A 65 AÑOS,CTA
976749,P2,EMPRESA,CTA
537365,B1,EMPRESA,CTA
2376552,A3,36 A 45 AÑOS,CTA
2474153,B1,EMPRESA,CTA
1609696,A3,36 A 45 AÑOS,CTA
1603711,A1,46 A 65 AÑOS,CTA
874809,A3,46 A 65 AÑOS,CTA
918507,E3,EMPRESA,CTA
4444308,A3,23 A 30 AÑOS,CTA
4401249,A3,23 A 30 AÑOS,CTA
287105,A3,46 A 65 AÑOS,CTA
4135819,A2,MAYORES A 65 AÑOS,CTA
555288,B1,EMPRESA,CTA
1713395,A3,31 A 35 AÑOS,CTA
1602257,A3,46 A 65 AÑOS,CTA
4568780,B1,EMPRESA,CTA
528340,A2,46 A 65 AÑOS,CTA
2815983,A3,23 A 30 AÑOS,CTA
4065419,A3,MAYORES A 65 AÑOS,CTA
1665963,A1,36 A 45 AÑOS,CTA
709235,A3,MAYORES A 65 AÑOS,CTA
2382077,A3,MAYORES A 65 AÑOS,CTA
765587,A3,46 A 65 AÑOS,CTA
3923000,A3,MAYORES A 65 AÑOS,CTA
1466750,A3,36 A 45 AÑOS,CTA
769153,P2,EMPRESA,CTA
765169,B1,EMPRESA,CTA
456315,P2,EMPRESA,CTA
3085780,A3,MAYORES A 65 AÑOS,CTA
37154,P2,EMPRESA,CTA
684477,A3,MAYORES A 65 AÑOS,CTA
257051,A3,46 A 65 AÑOS,CTA
768598,A3,MAYORES A 65 AÑOS,CTA
4472206,A3,36 A 45 AÑOS,CTA
4643684,A3,18 A 22 AÑOS,CTA
3963378,A3,MAYORES A 65 AÑOS,CTA
1498467,A3,36 A 45 AÑOS,CTA
3920626,A3,36 A 45 AÑOS,CTA
4448614,A3,MAYORES A 65 AÑOS,CTA
479396,A1,MAYORES A 65 AÑOS,CTA
998901,B1,EMPRESA,CTA
4621437,A3,23 A 30 AÑOS,CTA
514059,A3,MAYORES A 65 AÑOS,CTA
3508961,A3,31 A 35 AÑOS,CTA
4674566,A3,36 A 45 AÑOS,CTA
1920396,A3,46 A 65 AÑOS,CTA
273339,B1,EMPRESA,CTA
1529983,A3,MAYORES A 65 AÑOS,CTA
875131,A3,MAYORES A 65 AÑOS,CTA
109606,A3,46 A 65 AÑOS,CTA
760650,A3,36 A 45 AÑOS,CTA
1454988,A1,36 A 45 AÑOS,CTA
3267510,A2,MAYORES A 65 AÑOS,CTA
518928,A1,46 A 65 AÑOS,CTA
4533958,A3,MAYORES A 65 AÑOS,CTA
728550,A1,46 A 65 AÑOS,CTA
32771,B1,EMPRESA,CTA
2160330,A3,31 A 35 AÑOS,CTA
2726080,A2,MAYORES A 65 AÑOS,CTA
3555650,A3,31 A 35 AÑOS,CTA
2975892,A2,46 A 65 AÑOS,CTA
356767,A3,46 A 65 AÑOS,CTA
3707828,P2,EMPRESA,CTA
4406593,B1,EMPRESA,CTA
1823023,A3,46 A 65 AÑOS,CTA
2016503,A3,36 A 45 AÑOS,CTA
733840,A3,46 A 65 AÑOS,CTA
2995248,A3,46 A 65 AÑOS,CTA
1089928,A3,MAYORES A 65 AÑOS,CTA
4787720,A3,46 A 65 AÑOS,CTA
598062,A3,36 A 45 AÑOS,CTA
1762261,P2,EMPRESA,CTA
1592024,A3,MAYORES A 65 AÑOS,CTA
2489093,A3,MAYORES A 65 AÑOS,CTA
984573,A2,36 A 45 AÑOS,CTA
1351682,A3,MAYORES A 65 AÑOS,CTA
166868,A3,MAYORES A 65 AÑOS,CTA
4433872,A3,31 A 35 AÑOS,CTA
544815,A1,MAYORES A 65 AÑOS,CTA
1594072,B1,EMPRESA,CTA
557448,A2,MAYORES A 65 AÑOS,CTA
4457680,A2,46 A 65 AÑOS,CTA
587907,P2,EMPRESA,CTA
1095540,A1,46 A 65 AÑOS,CTA
1195328,A2,36 A 45 AÑOS,CTA
997774,B1,EMPRESA,CTA
2519097,A3,46 A 65 AÑOS,CTA
552793,A3,MAYORES A 65 AÑOS,CTA
582208,B1,EMPRESA,CTA
1383765,A3,36 A 45 AÑOS,CTA
4448448,A3,23 A 30 AÑOS,CTA
600576,A3,MAYORES A 65 AÑOS,CTA
697175,A2,MAYORES A 65 AÑOS,CTA
4541329,B1,EMPRESA,CTA
639240,A3,46 A 65 AÑOS,CTA
3920453,P2,EMPRESA,CTA
357208,A2,MAYORES A 65 AÑOS,CTA
2363246,A3,46 A 65 AÑOS,CTA
1168934,A3,36 A 45 AÑOS,CTA
869608,B1,EMPRESA,CTA
4747409,A3,23 A 30 AÑOS,CTA
4415314,A3,MAYORES A 65 AÑOS,CTA
389792,A2,46 A 65 AÑOS,CTA
4409911,A3,MAYORES A 65 AÑOS,CTA
518947,A3,46 A 65 AÑOS,CTA
222522,A3,46 A 65 AÑOS,CTA
412173,A3,46 A 65 AÑOS,CTA
22251,A3,MAYORES A 65 AÑOS,CTA
4669589,A3,MAYORES A 65 AÑOS,CTA
61420,A3,46 A 65 AÑOS,CTA
4487311,B1,EMPRESA,CTA
4168061,A3,36 A 45 AÑOS,CTA
4424644,A3,23 A 30 AÑOS,CTA
4662504,E1,EMPRESA,CTA
478540,P2,EMPRESA,CTA
686052,A3,MAYORES A 65 AÑOS,CTA
4418330,A3,36 A 45 AÑOS,CTA
16604,B1,EMPRESA,CTA
428249,A3,46 A 65 AÑOS,CTA
917046,A3,MAYORES A 65 AÑOS,CTA
4136410,A3,MAYORES A 65 AÑOS,CTA
839078,A2,46 A 65 AÑOS,CTA
651571,A3,MAYORES A 65 AÑOS,CTA
4694025,A2,MAYORES A 65 AÑOS,CTA
1561271,P2,EMPRESA,CTA
1743413,A3,46 A 65 AÑOS,CTA
4617201,A3,46 A 65 AÑOS,CTA
779594,A2,MAYORES A 65 AÑOS,CTA
1157786,P2,EMPRESA,CTA
4545348,A2,31 A 35 AÑOS,CTA
817387,A3,MAYORES A 65 AÑOS,CTA
1042963,A3,MAYORES A 65 AÑOS,CTA
147436,A3,MAYORES A 65 AÑOS,CTA
4434709,A1,46 A 65 AÑOS,CTA
3462715,A3,31 A 35 AÑOS,CTA
4521066,A3,23 A 30 AÑOS,CTA
1367128,A3,36 A 45 AÑOS,CTA
3741459,P2,EMPRESA,CTA
35207,A3,MAYORES A 65 AÑOS,CTA
563526,A3,46 A 65 AÑOS,CTA
521482,A1,MAYORES A 65 AÑOS,CTA
4499484,A3,46 A 65 AÑOS,CTA
318660,A3,46 A 65 AÑOS,CTA
785438,A2,46 A 65 AÑOS,CTA
2041384,A3,36 A 45 AÑOS,CTA
1093312,A3,36 A 45 AÑOS,CTA
4641730,A2,46 A 65 AÑOS,CTA
4510531,A3,36 A 45 AÑOS,CTA
4483724,A3,18 A 22 AÑOS,CTA
476323,A1,46 A 65 AÑOS,CTA
774220,A3,46 A 65 AÑOS,CTA
1741852,P2,EMPRESA,CTA
559456,A1,MAYORES A 65 AÑOS,CTA
3837221,A1,36 A 45 AÑOS,CTA
4235626,P2,EMPRESA,CTA
3702395,A2,46 A 65 AÑOS,CTA
514859,A3,36 A 45 AÑOS,CTA
871714,P2,EMPRESA,CTA
1069907,A3,46 A 65 AÑOS,CTA
2606592,A3,46 A 65 AÑOS,CTA
703547,A3,MAYORES A 65 AÑOS,CTA
1799063,A3,36 A 45 AÑOS,CTA
4620670,A2,MAYORES A 65 AÑOS,CTA
74388,P2,EMPRESA,CTA
1422145,B1,EMPRESA,CTA
175160,A1,46 A 65 AÑOS,CTA
2630316,A3,MAYORES A 65 AÑOS,CTA
4452618,A3,MAYORES A 65 AÑOS,CTA
4491283,A3,36 A 45 AÑOS,CTA
2564483,A2,MAYORES A 65 AÑOS,CTA
4631083,A3,18 A 22 AÑOS,CTA
805791,B1,EMPRESA,CTA
4799706,A3,36 A 45 AÑOS,CTA
3675107,A3,MAYORES A 65 AÑOS,CTA
39675,E2,EMPRESA,CTA
3896567,A3,18 A 22 AÑOS,CTA
2312674,A3,46 A 65 AÑOS,CTA
1165679,A2,36 A 45 AÑOS,CTA
1794935,A2,31 A 35 AÑOS,CTA
3013,A3,46 A 65 AÑOS,CTA
1035016,A3,MAYORES A 65 AÑOS,CTA
1081443,P2,EMPRESA,CTA
617286,B1,EMPRESA,CTA
4434432,A2,31 A 35 AÑOS,CTA
1293139,A3,31 A 35 AÑOS,CTA
1587369,A3,36 A 45 AÑOS,CTA
956493,B1,EMPRESA,CTA
2876029,A3,MAYORES A 65 AÑOS,CTA
4459106,A3,31 A 35 AÑOS,CTA
608512,P2,EMPRESA,CTA
1757868,A3,MAYORES A 65 AÑOS,CTA
987277,A3,MAYORES A 65 AÑOS,CTA
95174,A3,46 A 65 AÑOS,CTA
688712,P1,EMPRESA,CTA
1688706,A3,31 A 35 AÑOS,CTA
4686427,B1,EMPRESA,CTA
299985,A3,46 A 65 AÑOS,CTA
4419463,B1,EMPRESA,CTA
3927615,A2,MAYORES A 65 AÑOS,CTA
898639,A3,46 A 65 AÑOS,CTA
4666578,A3,46 A 65 AÑOS,CTA
833797,A3,MAYORES A 65 AÑOS,CTA
364230,A3,46 A 65 AÑOS,CTA
4757999,A3,36 A 45 AÑOS,CTA
1168521,A3,MAYORES A 65 AÑOS,CTA
4398123,A3,23 A 30 AÑOS,CTA
331678,A3,46 A 65 AÑOS,CTA
1118637,A3,36 A 45 AÑOS,CTA
214746,A3,MAYORES A 65 AÑOS,CTA
4690820,A3,23 A 30 AÑOS,CTA
930268,B1,EMPRESA,CTA
2389050,A2,46 A 65 AÑOS,CTA
1711573,A2,46 A 65 AÑOS,CTA
764102,A3,MAYORES A 65 AÑOS,CTA
2923367,A2,23 A 30 AÑOS,CTA
4626233,A3,46 A 65 AÑOS,CTA
1979506,B1,EMPRESA,CTA
4471263,B1,EMPRESA,CTA
980737,A2,36 A 45 AÑOS,CTA
664698,A3,MAYORES A 65 AÑOS,CTA
3807287,A2,23 A 30 AÑOS,CTA
50957,A3,36 A 45 AÑOS,CTA
4445383,A3,31 A 35 AÑOS,CTA
4598259,A3,31 A 35 AÑOS,CTA
817288,A3,MAYORES A 65 AÑOS,CTA
2151963,P1,EMPRESA,CTA
443890,A3,46 A 65 AÑOS,CTA
1621594,A3,46 A 65 AÑOS,CTA
3116085,A2,23 A 30 AÑOS,CTA
2642890,A1,36 A 45 AÑOS,CTA
1758866,A3,46 A 65 AÑOS,CTA
218395,A3,MAYORES A 65 AÑOS,CTA
831335,A3,MAYORES A 65 AÑOS,CTA
70996,A3,MAYORES A 65 AÑOS,CTA
668131,A3,MAYORES A 65 AÑOS,CTA
3357206,A3,46 A 65 AÑOS,CTA
505450,A2,MAYORES A 65 AÑOS,CTA
3209018,A2,23 A 30 AÑOS,CTA
273743,A3,46 A 65 AÑOS,CTA
2009147,A3,46 A 65 AÑOS,CTA
470401,B1,EMPRESA,CTA
3356688,A2,36 A 45 AÑOS,CTA
626902,A3,MAYORES A 65 AÑOS,CTA
900416,A3,36 A 45 AÑOS,CTA
2777777,A3,46 A 65 AÑOS,CTA
4545628,A3,MAYORES A 65 AÑOS,CTA
673189,A3,MAYORES A 65 AÑOS,CTA
1379860,B1,EMPRESA,CTA
209964,A3,MAYORES A 65 AÑOS,CTA
4701137,A3,OTROS NO IDENTIFICADOS,CTA
4680552,P2,EMPRESA,CTA
2802238,A3,36 A 45 AÑOS,CTA
1167389,B1,EMPRESA,CTA
133461,A3,46 A 65 AÑOS,CTA
4460670,A2,36 A 45 AÑOS,CTA
4139303,A3,MAYORES A 65 AÑOS,CTA
2966168,A3,46 A 65 AÑOS,CTA
553482,A3,MAYORES A 65 AÑOS,CTA
4568148,A3,23 A 30 AÑOS,CTA
456347,A3,MAYORES A 65 AÑOS,CTA
102245,A3,MAYORES A 65 AÑOS,CTA
4799894,A3,31 A 35 AÑOS,CTA
3919768,A3,23 A 30 AÑOS,CTA
1151618,A3,31 A 35 AÑOS,CTA
4416593,P2,EMPRESA,CTA
4714483,A3,23 A 30 AÑOS,CTA
774107,A3,MAYORES A 65 AÑOS,CTA
771345,A3,46 A 65 AÑOS,CTA
556740,A2,MAYORES A 65 AÑOS,CTA
2849723,A3,MAYORES A 65 AÑOS,CTA
463688,A3,46 A 65 AÑOS,CTA
931932,A3,46 A 65 AÑOS,CTA
805189,B1,EMPRESA,CTA
4703324,A3,46 A 65 AÑOS,CTA
351644,A3,MAYORES A 65 AÑOS,CTA
4500009,A2,46 A 65 AÑOS,CTA
123512,A3,MAYORES A 65 AÑOS,CTA
757948,A3,MAYORES A 65 AÑOS,CTA
173707,A3,MAYORES A 65 AÑOS,CTA
531579,P2,EMPRESA,CTA
954668,A3,36 A 45 AÑOS,CTA
4401375,A3,46 A 65 AÑOS,CTA
4537750,B1,EMPRESA,CTA
4606394,A3,18 A 22 AÑOS,CTA
2771782,B1,EMPRESA,CTA
4516333,A2,MAYORES A 65 AÑOS,CTA
379859,A1,46 A 65 AÑOS,CTA
522617,A3,MAYORES A 65 AÑOS,CTA
4470058,P1,EMPRESA,CTA
4584602,A3,23 A 30 AÑOS,CTA
4554929,A3,36 A 45 AÑOS,CTA
433634,A3,46 A 65 AÑOS,CTA
380335,A1,46 A 65 AÑOS,CTA
319442,A3,MAYORES A 65 AÑOS,CTA
4436509,A3,23 A 30 AÑOS,CTA
434197,E2,EMPRESA,CTA
4597352,A3,46 A 65 AÑOS,CTA
4420921,A2,MAYORES A 65 AÑOS,CTA
690581,B1,EMPRESA,CTA
175908,A3,MAYORES A 65 AÑOS,CTA
1825950,A1,36 A 45 AÑOS,CTA
773937,A2,MAYORES A 65 AÑOS,CTA
542026,A3,MAYORES A 65 AÑOS,CTA
2645879,A3,MAYORES A 65 AÑOS,CTA
189154,P2,EMPRESA,CTA
610803,B1,EMPRESA,CTA
1699062,A2,MAYORES A 65 AÑOS,CTA
614141,A1,46 A 65 AÑOS,CTA
751071,A2,46 A 65 AÑOS,CTA
4682691,B1,EMPRESA,CTA
265279,A3,MAYORES A 65 AÑOS,CTA
719646,A3,46 A 65 AÑOS,CTA
3922590,A3,18 A 22 AÑOS,CTA
2172516,A3,36 A 45 AÑOS,CTA
4414212,A3,23 A 30 AÑOS,CTA
1844560,A1,46 A 65 AÑOS,CTA
804048,A3,46 A 65 AÑOS,CTA
566536,A1,46 A 65 AÑOS,CTA
4402821,A3,18 A 22 AÑOS,CTA
151966,A1,46 A 65 AÑOS,CTA
2501951,B1,EMPRESA,CTA
180208,A3,46 A 65 AÑOS,CTA
677437,A3,46 A 65 AÑOS,CTA
1786868,B1,EMPRESA,CTA
661781,A1,36 A 45 AÑOS,CTA
3576019,A2,23 A 30 AÑOS,CTA
4709338,A3,23 A 30 AÑOS,CTA
241822,A3,46 A 65 AÑOS,CTA
4785660,A3,46 A 65 AÑOS,CTA
4550937,B1,EMPRESA,CTA
44356,A3,MAYORES A 65 AÑOS,CTA
3459655,E2,EMPRESA,CTA
4449559,A2,MAYORES A 65 AÑOS,CTA
758849,A2,MAYORES A 65 AÑOS,CTA
3296126,A3,MAYORES A 65 AÑOS,CTA
264091,A1,MAYORES A 65 AÑOS,CTA
456059,A3,MAYORES A 65 AÑOS,CTA
2138211,B1,EMPRESA,CTA
2886654,A3,46 A 65 AÑOS,CTA
218182,A3,46 A 65 AÑOS,CTA
1246500,B1,EMPRESA,CTA
4484155,A3,46 A 65 AÑOS,CTA
256987,P2,EMPRESA,CTA
4467115,B1,EMPRESA,CTA
4485605,A2,MAYORES A 65 AÑOS,CTA
2018529,A3,46 A 65 AÑOS,CTA
2189635,A3,23 A 30 AÑOS,CTA
2794721,E3,EMPRESA,CTA
1262756,A3,36 A 45 AÑOS,CTA
725210,A3,MAYORES A 65 AÑOS,CTA
615883,A2,MAYORES A 65 AÑOS,CTA
349648,B1,EMPRESA,CTA
1511614,A3,46 A 65 AÑOS,CTA
202965,A3,MAYORES A 65 AÑOS,CTA
750457,B1,EMPRESA,CTA
2054493,A3,46 A 65 AÑOS,CTA
4533732,A3,MAYORES A 65 AÑOS,CTA
769345,A3,MAYORES A 65 AÑOS,CTA
3028178,A3,23 A 30 AÑOS,CTA
535552,A3,46 A 65 AÑOS,CTA
769263,A3,MAYORES A 65 AÑOS,CTA
1244809,A3,46 A 65 AÑOS,CTA
863754,A3,MAYORES A 65 AÑOS,CTA
4459702,A3,MAYORES A 65 AÑOS,CTA
2306413,B1,EMPRESA,CTA
637343,A2,MAYORES A 65 AÑOS,CTA
910586,A2,36 A 45 AÑOS,CTA
438028,A3,MAYORES A 65 AÑOS,CTA
120563,A3,MAYORES A 65 AÑOS,CTA
4606733,A3,46 A 65 AÑOS,CTA
701748,A1,MAYORES A 65 AÑOS,CTA
2066360,A1,46 A 65 AÑOS,CTA
94294,A2,MAYORES A 65 AÑOS,CTA
1314371,P2,EMPRESA,CTA
773297,A3,46 A 65 AÑOS,CTA
4789641,A3,46 A 65 AÑOS,CTA
2059649,A3,MAYORES A 65 AÑOS,CTA
4497624,A1,46 A 65 AÑOS,CTA
198664,A3,46 A 65 AÑOS,CTA
2594108,A3,31 A 35 AÑOS,CTA
3301295,A2,MAYORES A 65 AÑOS,CTA
2336068,A3,36 A 45 AÑOS,CTA
1349649,A2,31 A 35 AÑOS,CTA
412654,A3,46 A 65 AÑOS,CTA
973300,A3,46 A 65 AÑOS,CTA
454610,A1,46 A 65 AÑOS,CTA
4247315,A3,46 A 65 AÑOS,CTA
4413965,A3,23 A 30 AÑOS,CTA
4561516,B1,EMPRESA,CTA
1154932,A1,46 A 65 AÑOS,CTA
4508661,A3,MAYORES A 65 AÑOS,CTA
679115,P1,EMPRESA,CTA
3908342,A3,MAYORES A 65 AÑOS,CTA
861990,A2,MAYORES A 65 AÑOS,CTA
558446,P2,EMPRESA,CTA
2820832,A3,23 A 30 AÑOS,CTA
1352114,A3,46 A 65 AÑOS,CTA
4438698,A3,18 A 22 AÑOS,CTA
3285296,A3,46 A 65 AÑOS,CTA
800948,A1,36 A 45 AÑOS,CTA
408357,A3,46 A 65 AÑOS,CTA
859569,A3,46 A 65 AÑOS,CTA
280926,A3,MAYORES A 65 AÑOS,CTA
445316,B1,EMPRESA,CTA
2911566,A2,MAYORES A 65 AÑOS,CTA
2704175,B1,EMPRESA,CTA
996489,A3,46 A 65 AÑOS,CTA
4253978,A3,MAYORES A 65 AÑOS,CTA
555352,A2,MAYORES A 65 AÑOS,CTA
4460011,A2,36 A 45 AÑOS,CTA
1027829,A3,46 A 65 AÑOS,CTA
867391,A1,46 A 65 AÑOS,CTA
507443,A1,MAYORES A 65 AÑOS,CTA
262091,A3,MAYORES A 65 AÑOS,CTA
4406464,A3,36 A 45 AÑOS,CTA
3298789,A3,MAYORES A 65 AÑOS,CTA
2367661,A3,46 A 65 AÑOS,CTA
395633,A3,MAYORES A 65 AÑOS,CTA
2343279,A3,46 A 65 AÑOS,CTA
603232,A2,36 A 45 AÑOS,CTA
3362977,A2,31 A 35 AÑOS,CTA
187607,A3,MAYORES A 65 AÑOS,CTA
739345,P2,EMPRESA,CTA
1684772,A3,31 A 35 AÑOS,CTA
1453666,A3,36 A 45 AÑOS,CTA
886233,A2,46 A 65 AÑOS,CTA
372283,A1,46 A 65 AÑOS,CTA
688031,A2,MAYORES A 65 AÑOS,CTA
3355144,A3,MAYORES A 65 AÑOS,CTA
3711174,P2,EMPRESA,CTA
4426347,A3,36 A 45 AÑOS,CTA
926757,B1,EMPRESA,CTA
4490950,B1,EMPRESA,CTA
523723,A3,46 A 65 AÑOS,CTA
2805755,A3,46 A 65 AÑOS,CTA
881930,A3,MAYORES A 65 AÑOS,CTA
2331149,A3,MAYORES A 65 AÑOS,CTA
4383797,A3,46 A 65 AÑOS,CTA
374208,A2,46 A 65 AÑOS,CTA
1342568,A1,31 A 35 AÑOS,CTA
4603327,B1,EMPRESA,CTA
4487708,A3,31 A 35 AÑOS,CTA
2503162,A2,46 A 65 AÑOS,CTA
3159769,B1,EMPRESA,CTA
466832,A3,MAYORES A 65 AÑOS,CTA
4492460,A3,23 A 30 AÑOS,CTA
1315993,A3,46 A 65 AÑOS,CTA
1066871,A3,36 A 45 AÑOS,CTA
764046,A3,MAYORES A 65 AÑOS,CTA
760402,A3,MAYORES A 65 AÑOS,CTA
676399,A3,46 A 65 AÑOS,CTA
4402844,B1,EMPRESA,CTA
2201907,A3,MAYORES A 65 AÑOS,CTA
1663869,A3,31 A 35 AÑOS,CTA
328100,A3,46 A 65 AÑOS,CTA
282329,A3,MAYORES A 65 AÑOS,CTA
415932,A1,46 A 65 AÑOS,CTA
4680901,A3,31 A 35 AÑOS,CTA
555916,A3,MAYORES A 65 AÑOS,CTA
3462190,A3,36 A 45 AÑOS,CTA
340218,A3,46 A 65 AÑOS,CTA
4610242,A3,46 A 65 AÑOS,CTA
363095,P2,EMPRESA,CTA
4572569,A2,46 A 65 AÑOS,CTA
2700514,P2,EMPRESA,CTA
621926,A2,46 A 65 AÑOS,CTA
3957682,A3,23 A 30 AÑOS,CTA
291300,A3,46 A 65 AÑOS,CTA
34561,A3,MAYORES A 65 AÑOS,CTA
50417,A1,MAYORES A 65 AÑOS,CTA
1520582,A1,MAYORES A 65 AÑOS,CTA
388148,A3,MAYORES A 65 AÑOS,CTA
4681305,A3,23 A 30 AÑOS,CTA
871518,A3,46 A 65 AÑOS,CTA
550332,A3,MAYORES A 65 AÑOS,CTA
4458762,A3,23 A 30 AÑOS,CTA
2973380,A3,46 A 65 AÑOS,CTA
338995,A3,MAYORES A 65 AÑOS,CTA
292242,A3,46 A 65 AÑOS,CTA
878280,A1,36 A 45 AÑOS,CTA
4477844,A3,18 A 22 AÑOS,CTA
609510,A2,46 A 65 AÑOS,CTA
1367427,A3,46 A 65 AÑOS,CTA
4034675,P2,EMPRESA,CTA
331849,A3,46 A 65 AÑOS,CTA
1775682,A3,46 A 65 AÑOS,CTA
4396940,E3,EMPRESA,CTA
308727,E2,EMPRESA,CTA
523549,A1,MAYORES A 65 AÑOS,CTA
4571004,A3,46 A 65 AÑOS,CTA
1167387,A3,MAYORES A 65 AÑOS,CTA
565087,A1,46 A 65 AÑOS,CTA
4334144,B1,EMPRESA,CTA
1199430,A3,46 A 65 AÑOS,CTA
4498767,A3,MAYORES A 65 AÑOS,CTA
2943116,A3,MAYORES A 65 AÑOS,CTA
938115,A2,46 A 65 AÑOS,CTA
4726817,A3,36 A 45 AÑOS,CTA
262747,A3,MAYORES A 65 AÑOS,CTA
1355634,P2,EMPRESA,CTA
3160091,E2,EMPRESA,CTA
12717,A1,MAYORES A 65 AÑOS,CTA
994825,B1,EMPRESA,CTA
4188471,P1,EMPRESA,CTA
4619024,A3,31 A 35 AÑOS,CTA
4667895,A3,23 A 30 AÑOS,CTA
4599481,A3,18 A 22 AÑOS,CTA
1137952,A2,46 A 65 AÑOS,CTA
1307694,P2,EMPRESA,CTA
4672737,A3,18 A 22 AÑOS,CTA
1698544,A3,46 A 65 AÑOS,CTA
194875,A3,46 A 65 AÑOS,CTA
